,timestamp,oi,notional,datetime
4596,1673869200,95033.60300000,1980481877.12360840,2023-01-16 19:40:00
4597,1673868900,95043.74900000,1978174061.06170000,2023-01-16 19:35:00
4598,1673868600,94977.21700000,1976511159.22375400,2023-01-16 19:30:00
4599,1673868300,95004.95100000,1979125268.27058940,2023-01-16 19:25:00
4600,1673868000,94948.13400000,1980307707.52246760,2023-01-16 19:20:00
4601,1673867700,94865.59600000,1977907662.43580300,2023-01-16 19:15:00
4602,1673867400,94869.45600000,1976263585.71840000,2023-01-16 19:10:00
4603,1673867100,94893.44000000,1977655204.35200000,2023-01-16 19:05:00
4604,1673866800,94604.35500000,1973197502.30995320,2023-01-16 19:00:00
4605,1673866500,94636.98100000,1971496515.58820000,2023-01-16 18:55:00
4606,1673866200,94541.35600000,1967965515.12938640,2023-01-16 18:50:00
4607,1673865900,94643.33600000,1973415024.10894320,2023-01-16 18:45:00
4608,1673865600,94572.59000000,1970609057.83000000,2023-01-16 18:40:00
4609,1673865300,94540.67300000,1971447071.86410800,2023-01-16 18:35:00
4610,1673865000,94500.45700000,1970542429.45540000,2023-01-16 18:30:00
4611,1673864700,94445.29000000,1969703745.59500000,2023-01-16 18:25:00
4612,1673864400,94355.78400000,1968369434.89889840,2023-01-16 18:20:00
4613,1673864100,94423.10100000,1972432483.71930000,2023-01-16 18:15:00
4614,1673863800,94411.38800000,1970511455.40573790,2023-01-16 18:10:00
4615,1673863500,94397.12600000,1968491587.61580000,2023-01-16 18:05:00
4616,1673863200,94597.30700000,1970915971.88360000,2023-01-16 18:00:00
4617,1673862900,94683.74000000,1972641039.16000000,2023-01-16 17:55:00
4618,1673862600,94704.53500000,1971140969.96197180,2023-01-16 17:50:00
4619,1673862300,94652.36100000,1969342263.88710550,2023-01-16 17:45:00
4620,1673862000,94383.83500000,1965194143.68550000,2023-01-16 17:40:00
4621,1673861700,94377.90200000,1966478427.71928830,2023-01-16 17:35:00
4622,1673861400,94282.73700000,1963945924.48184700,2023-01-16 17:30:00
4623,1673861100,94250.88700000,1961747387.10670000,2023-01-16 17:25:00
4624,1673860800,94311.89600000,1962668280.51840000,2023-01-16 17:20:00
4625,1673860500,94321.24500000,1963023183.06450000,2023-01-16 17:15:00
4626,1673860200,94540.67300000,1963445010.51095300,2023-01-16 17:10:00
4627,1673859900,94151.73700000,1953337842.01790000,2023-01-16 17:05:00
4628,1673859600,94014.36300000,1951070673.90270000,2023-01-16 17:00:00
4629,1673859300,93720.97600000,1945795974.29786370,2023-01-16 16:55:00
4630,1673859000,93736.12900000,1949312101.07244630,2023-01-16 16:50:00
4631,1673858700,93552.83600000,1943435564.07317700,2023-01-16 16:45:00
4632,1673858400,93420.39000000,1943806466.75780700,2023-01-16 16:40:00
4633,1673858100,93347.74200000,1939047301.14660000,2023-01-16 16:35:00
4634,1673857800,92671.00400000,1929159823.62952610,2023-01-16 16:30:00
4635,1673857500,92527.75800000,1923924424.33779170,2023-01-16 16:25:00
4636,1673857200,92546.67500000,1927972141.70082190,2023-01-16 16:20:00
4637,1673856900,92244.76800000,1918566133.57751080,2023-01-16 16:15:00
4638,1673856600,92668.20600000,1917258779.54778240,2023-01-16 16:10:00
4639,1673856300,95316.72000000,2012332604.64012500,2023-01-16 16:05:00
4640,1673856000,95332.19700000,2013034671.85200000,2023-01-16 16:00:00
4641,1673855700,95258.06600000,2010669939.21766920,2023-01-16 15:55:00
4642,1673855400,95223.20400000,2007719397.97356300,2023-01-16 15:50:00
4643,1673855100,95204.79600000,2007735860.92560000,2023-01-16 15:45:00
4644,1673854800,95157.00000000,2007972609.20317700,2023-01-16 15:40:00
4645,1673854500,95104.83000000,2008252611.24600000,2023-01-16 15:35:00
4646,1673854200,94992.69200000,2005400220.08120000,2023-01-16 15:30:00
4647,1673853900,94947.62200000,2003119476.09620000,2023-01-16 15:25:00
4648,1673853600,94869.40300000,2002541306.28520000,2023-01-16 15:20:00
4649,1673853300,94846.34900000,2001256541.69417210,2023-01-16 15:15:00
4650,1673853000,94807.72900000,2000955043.63660000,2023-01-16 15:10:00
4651,1673852700,94635.86900000,1997573922.85200000,2023-01-16 15:05:00
4652,1673852400,94471.05800000,1998768273.64933540,2023-01-16 15:00:00
4653,1673852100,94354.40900000,1994057773.48330000,2023-01-16 14:55:00
4654,1673851800,94275.54700000,1997387731.62490000,2023-01-16 14:50:00
4655,1673851500,94556.15300000,2003841140.74282260,2023-01-16 14:45:00
4656,1673851200,94554.55700000,2000773947.33732720,2023-01-16 14:40:00
4657,1673850900,94503.05900000,1998139167.21151500,2023-01-16 14:35:00
4658,1673850600,94393.66700000,1996880443.82353100,2023-01-16 14:30:00
4659,1673850300,94368.72200000,1996898778.75320000,2023-01-16 14:25:00
4660,1673850000,94420.88000000,1999975869.72000000,2023-01-16 14:20:00
4661,1673849700,94267.90300000,1997697120.00510000,2023-01-16 14:15:00
4662,1673849400,94171.11800000,1993951001.19660000,2023-01-16 14:10:00
4663,1673849100,94203.64100000,1995249606.76880670,2023-01-16 14:05:00
4664,1673848800,94112.20000000,1994792779.98000000,2023-01-16 14:00:00
4665,1673848500,94035.74100000,1993564152.02588200,2023-01-16 13:55:00
4666,1673848200,94016.21100000,1993096665.09450000,2023-01-16 13:50:00
4667,1673847900,94021.50300000,1993448745.30042390,2023-01-16 13:45:00
4668,1673847600,94008.93100000,1991109158.58000000,2023-01-16 13:40:00
4669,1673847300,94031.94200000,1989896005.79332470,2023-01-16 13:35:00
4670,1673847000,93966.34100000,1987848547.22090000,2023-01-16 13:30:00
4671,1673846700,93898.94900000,1985364306.72907280,2023-01-16 13:25:00
4672,1673846400,93834.18900000,1986066294.11730000,2023-01-16 13:20:00
4673,1673846100,93774.62100000,1985811017.26383640,2023-01-16 13:15:00
4674,1673845800,93870.24500000,1983816209.73200000,2023-01-16 13:10:00
4675,1673845500,93820.84800000,1985470112.41012100,2023-01-16 13:05:00
4676,1673845200,93779.73800000,1984407390.00140000,2023-01-16 13:00:00
4677,1673844900,93702.41100000,1981403072.28270000,2023-01-16 12:55:00
4678,1673844600,93772.09000000,1983917353.71200000,2023-01-16 12:50:00
4679,1673844300,93766.00900000,1981388289.38080000,2023-01-16 12:45:00
4680,1673844000,93828.40800000,1982653998.38594840,2023-01-16 12:40:00
4681,1673843700,93763.48000000,1978803234.61600000,2023-01-16 12:35:00
4682,1673843400,93853.50800000,1977368573.25954340,2023-01-16 12:30:00
4683,1673843100,93737.31000000,1975614299.94060330,2023-01-16 12:25:00
4684,1673842800,93581.09300000,1976573055.79950000,2023-01-16 12:20:00
4685,1673842500,93518.66600000,1975076818.45360000,2023-01-16 12:15:00
4686,1673842200,93300.18800000,1970002616.12578320,2023-01-16 12:10:00
4687,1673841900,93233.17500000,1966669916.76750000,2023-01-16 12:05:00
4688,1673841600,93147.01500000,1963823503.75774000,2023-01-16 12:00:00
4689,1673841300,93183.53600000,1965874422.28480000,2023-01-16 11:55:00
4690,1673841000,93160.65600000,1962326741.91840000,2023-01-16 11:50:00
4691,1673840700,93342.99700000,1965206121.63920000,2023-01-16 11:45:00
4692,1673840400,93214.43600000,1966134812.77360000,2023-01-16 11:40:00
4693,1673840100,93223.62900000,1968640663.04460000,2023-01-16 11:35:00
4694,1673839800,93172.14400000,1968857843.72160000,2023-01-16 11:30:00
4695,1673839500,93080.41000000,1967803639.76900000,2023-01-16 11:25:00
4696,1673839200,92926.33900000,1963083830.33724300,2023-01-16 11:20:00
4697,1673838900,92861.95400000,1960966746.05309130,2023-01-16 11:15:00
4698,1673838600,92787.83000000,1959112963.83700000,2023-01-16 11:10:00
4699,1673838300,93162.43500000,1975099519.46100000,2023-01-16 11:05:00
4700,1673838000,93202.05200000,1977216291.74360000,2023-01-16 11:00:00
4701,1673837700,93316.20000000,1980785650.92000000,2023-01-16 10:55:00
4702,1673837400,93099.25200000,1976700875.92159580,2023-01-16 10:50:00
4703,1673837100,93307.34900000,1986076930.55699200,2023-01-16 10:45:00
4704,1673836800,93253.25700000,1984625140.79970000,2023-01-16 10:40:00
4705,1673836500,93204.66500000,1985107100.02422100,2023-01-16 10:35:00
4706,1673836200,94146.11300000,2010669120.72970000,2023-01-16 10:30:00
4707,1673835900,93978.57600000,2010032579.20320000,2023-01-16 10:25:00
4708,1673835600,94176.97300000,2002023895.52067760,2023-01-16 10:20:00
4709,1673835300,94179.89900000,1993468250.17340000,2023-01-16 10:15:00
4710,1673835000,94142.27300000,1992408237.31740000,2023-01-16 10:10:00
4711,1673834700,94084.07200000,1989605278.99120000,2023-01-16 10:05:00
4712,1673834400,94154.30700000,1994997949.30020000,2023-01-16 10:00:00
4713,1673834100,94069.59500000,1995244330.82850000,2023-01-16 09:55:00
4714,1673833800,94064.95400000,1992126408.80280000,2023-01-16 09:50:00
4715,1673833500,93864.69100000,1985451600.38994700,2023-01-16 09:45:00
4716,1673833200,93711.48900000,1979231384.92447850,2023-01-16 09:40:00
4717,1673832900,93620.13100000,1977539774.47282810,2023-01-16 09:35:00
4718,1673832600,93833.15200000,1983337293.69520260,2023-01-16 09:30:00
4719,1673832300,93509.70600000,1972947121.58179710,2023-01-16 09:25:00
4720,1673832000,94860.36500000,2015374856.68050000,2023-01-16 09:20:00
4721,1673831700,94961.62100000,2014798981.62944000,2023-01-16 09:15:00
4722,1673831400,94767.62100000,2004020589.66511750,2023-01-16 09:10:00
4723,1673831100,94430.95800000,1979492570.03080990,2023-01-16 09:05:00
4724,1673830800,94538.79000000,1983556168.50600000,2023-01-16 09:00:00
4725,1673830500,94359.12900000,1976058750.89114430,2023-01-16 08:55:00
4726,1673830200,94043.96200000,1962789425.50502630,2023-01-16 08:50:00
4727,1673829900,93966.21900000,1958462729.64180000,2023-01-16 08:45:00
4728,1673829600,94009.32900000,1961471135.09187480,2023-01-16 08:40:00
4729,1673829300,93991.44400000,1959981844.54692650,2023-01-16 08:35:00
4730,1673829000,93966.27000000,1955860926.91500000,2023-01-16 08:30:00
4731,1673828700,94075.88000000,1960256510.39202240,2023-01-16 08:25:00
4732,1673828400,94161.20600000,1962093546.14560000,2023-01-16 08:20:00
4733,1673828100,94276.57500000,1972944740.34000000,2023-01-16 08:15:00
4734,1673827800,94205.59800000,1969815327.91983720,2023-01-16 08:10:00
4735,1673827500,94184.16600000,1966468313.17731700,2023-01-16 08:05:00
4736,1673827200,94269.38400000,1968599265.25680000,2023-01-16 08:00:00
4737,1673826900,94253.91600000,1966673935.08120000,2023-01-16 07:55:00
4738,1673826600,94287.86800000,1967325794.60680000,2023-01-16 07:50:00
4739,1673826300,94261.84300000,1968564719.31086680,2023-01-16 07:45:00
4740,1673826000,94290.63300000,1968439541.69790000,2023-01-16 07:40:00
4741,1673825700,94269.23400000,1966032009.68700000,2023-01-16 07:35:00
4742,1673825400,94360.98000000,1971097075.12200000,2023-01-16 07:30:00
4743,1673825100,94376.09700000,1972271675.10600000,2023-01-16 07:25:00
4744,1673824800,94332.32500000,1971428494.44561310,2023-01-16 07:20:00
4745,1673824500,94347.66400000,1972715306.57600000,2023-01-16 07:15:00
4746,1673824200,94456.34600000,1972541319.15260000,2023-01-16 07:10:00
4747,1673823900,94355.69100000,1971080949.42090000,2023-01-16 07:05:00
4748,1673823600,94303.76600000,1973429357.40714050,2023-01-16 07:00:00
4749,1673823300,94205.18100000,1973289867.06837500,2023-01-16 06:55:00
4750,1673823000,94151.84400000,1964948984.28000000,2023-01-16 06:50:00
4751,1673822700,94161.22000000,1963733019.81518840,2023-01-16 06:45:00
4752,1673822400,94170.82600000,1962680104.24420000,2023-01-16 06:40:00
4753,1673822100,93988.94400000,1951238674.12320000,2023-01-16 06:35:00
4754,1673821800,94162.03300000,1963946938.48430000,2023-01-16 06:30:00
4755,1673821500,94106.53400000,1960493190.86180000,2023-01-16 06:25:00
4756,1673821200,94109.97700000,1962408908.96121980,2023-01-16 06:20:00
4757,1673820900,94104.72000000,1960246466.91788940,2023-01-16 06:15:00
4758,1673820600,94208.88000000,1966403110.46400000,2023-01-16 06:10:00
4759,1673820300,94346.50700000,1971889169.55350000,2023-01-16 06:05:00
4760,1673820000,94343.66000000,1972924052.28600000,2023-01-16 06:00:00
4761,1673819700,94369.06000000,1973620487.41054400,2023-01-16 05:55:00
4762,1673819400,94370.37400000,1974917127.81020000,2023-01-16 05:50:00
4763,1673819100,94355.43400000,1975755610.24300000,2023-01-16 05:45:00
4764,1673818800,94252.94100000,1970607973.08041240,2023-01-16 05:40:00
4765,1673818500,94229.58900000,1969195497.72285410,2023-01-16 05:35:00
4766,1673818200,94218.86200000,1967506541.94260000,2023-01-16 05:30:00
4767,1673817900,94206.11100000,1968363358.41889200,2023-01-16 05:25:00
4768,1673817600,94238.44000000,1970365575.05200000,2023-01-16 05:20:00
4769,1673817300,94272.68100000,1970610132.74730000,2023-01-16 05:15:00
4770,1673817000,94296.74100000,1971776261.20123500,2023-01-16 05:10:00
4771,1673816700,94267.37900000,1970238770.57080600,2023-01-16 05:05:00
4772,1673816400,94135.90000000,1968814694.14000000,2023-01-16 05:00:00
4773,1673816100,94112.21000000,1969716772.19279460,2023-01-16 04:55:00
4774,1673815800,94202.25900000,1968977936.71440000,2023-01-16 04:50:00
4775,1673815500,94111.91500000,1965460316.88004520,2023-01-16 04:45:00
4776,1673815200,94086.13700000,1963632781.91032900,2023-01-16 04:40:00
4777,1673814900,94035.69000000,1962868166.99482200,2023-01-16 04:35:00
4778,1673814600,94003.65100000,1962542423.02230000,2023-01-16 04:30:00
4779,1673814300,94001.85100000,1963287428.09318520,2023-01-16 04:25:00
4780,1673814000,93992.77600000,1961174159.08100560,2023-01-16 04:20:00
4781,1673813700,93975.42700000,1961863942.48058750,2023-01-16 04:15:00
4782,1673813400,93917.88000000,1961387688.34057900,2023-01-16 04:10:00
4783,1673813100,93962.36700000,1960984728.48415040,2023-01-16 04:05:00
4784,1673812800,94022.04400000,1962926419.20120000,2023-01-16 04:00:00
4785,1673812500,94009.23200000,1962362079.99719640,2023-01-16 03:55:00
4786,1673812200,93956.34400000,1960484937.19723000,2023-01-16 03:50:00
4787,1673811900,93879.43900000,1959507978.47140000,2023-01-16 03:45:00
4788,1673811600,93992.44700000,1961959511.20741920,2023-01-16 03:40:00
4789,1673811300,94024.59500000,1962349712.40700000,2023-01-16 03:35:00
4790,1673811000,93962.86900000,1959821143.88060000,2023-01-16 03:30:00
4791,1673810700,93958.85500000,1960132049.46800000,2023-01-16 03:25:00
4792,1673810400,93789.86600000,1958238612.21400000,2023-01-16 03:20:00
4793,1673810100,94168.83400000,1963704432.57685690,2023-01-16 03:15:00
4794,1673809800,94185.42700000,1961503817.05041460,2023-01-16 03:10:00
4795,1673809500,94229.86700000,1961422950.56510000,2023-01-16 03:05:00
4796,1673809200,94273.79600000,1963394468.07665400,2023-01-16 03:00:00
4797,1673808900,94365.80600000,1965488753.69040000,2023-01-16 02:55:00
4798,1673808600,94423.08900000,1967833828.61340000,2023-01-16 02:50:00
4799,1673808300,94262.47300000,1964062313.67530000,2023-01-16 02:45:00
4800,1673808000,94265.08600000,1964474965.73140000,2023-01-16 02:40:00
4801,1673807700,94356.74600000,1963368312.29694630,2023-01-16 02:35:00
4802,1673807400,94173.87700000,1959161722.78304600,2023-01-16 02:30:00
4803,1673807100,93973.88900000,1956000717.81270000,2023-01-16 02:25:00
4804,1673806800,93922.08800000,1954871620.07520990,2023-01-16 02:20:00
4805,1673806500,93991.93500000,1953823596.76074270,2023-01-16 02:15:00
4806,1673806200,93976.89100000,1952586057.37430000,2023-01-16 02:10:00
4807,1673805900,94078.36200000,1948491285.32233520,2023-01-16 02:05:00
4808,1673805600,96159.06800000,2012705452.30800000,2023-01-16 02:00:00
4809,1673805300,96103.51300000,2012503665.73300000,2023-01-16 01:55:00
4810,1673805000,96201.47500000,2012090670.33358600,2023-01-16 01:50:00
4811,1673804700,96810.30900000,2031225498.28350000,2023-01-16 01:45:00
4812,1673804400,96866.63100000,2035709893.31054160,2023-01-16 01:40:00
4813,1673804100,96760.02900000,2029763478.58704450,2023-01-16 01:35:00
4814,1673803800,96692.55100000,2030794971.63260000,2023-01-16 01:30:00
4815,1673803500,96446.25900000,2021897102.50258970,2023-01-16 01:25:00
4816,1673803200,96217.52600000,2013103170.22298400,2023-01-16 01:20:00
4817,1673802900,96177.43100000,2011310754.84751680,2023-01-16 01:15:00
4818,1673802600,95822.32200000,2002811098.81860000,2023-01-16 01:10:00
4819,1673802300,95837.19700000,2004473310.13380000,2023-01-16 01:05:00
4820,1673802000,95790.96200000,2000335605.77260000,2023-01-16 01:00:00
4821,1673801700,95781.59000000,2001126447.23400000,2023-01-16 00:55:00
4822,1673801400,95782.17400000,2000573533.68580000,2023-01-16 00:50:00
4823,1673801100,95813.63900000,2003110284.63941300,2023-01-16 00:45:00
4824,1673800800,95771.00100000,2000909268.29821590,2023-01-16 00:40:00
4825,1673800500,95681.26400000,1996966982.33728530,2023-01-16 00:35:00
4826,1673800200,95761.29100000,2003508154.17290000,2023-01-16 00:30:00
4827,1673799900,95732.28600000,2003600160.15120000,2023-01-16 00:25:00
4828,1673799600,95637.44500000,1998646509.50999570,2023-01-16 00:20:00
4829,1673799300,95781.68100000,2006873608.41566000,2023-01-16 00:15:00
4830,1673799000,95465.02700000,1999066304.88810000,2023-01-16 00:10:00
4831,1673798700,95032.43800000,1991556790.19080000,2023-01-16 00:05:00
4832,1673798400,95120.59500000,1990740884.51700000,2023-01-16 00:00:00
4833,1673798100,95165.49500000,1992622717.05750000,2023-01-15 23:55:00
4834,1673797800,95496.96600000,1999591871.68080000,2023-01-15 23:50:00
4835,1673797500,95501.53500000,1997741647.81353500,2023-01-15 23:45:00
4836,1673797200,94859.12900000,1979548761.71070000,2023-01-15 23:40:00
4837,1673796900,94671.01400000,1973958717.21703430,2023-01-15 23:35:00
4838,1673796600,94916.71500000,1981898975.88600000,2023-01-15 23:30:00
4839,1673796300,94860.95100000,1980345671.36130000,2023-01-15 23:25:00
4840,1673796000,94843.07400000,1981694088.48098300,2023-01-15 23:20:00
4841,1673795700,95042.03000000,1985656677.55331020,2023-01-15 23:15:00
4842,1673795400,94992.96400000,1977359362.70904090,2023-01-15 23:10:00
4843,1673795100,95007.31200000,1977472691.23680000,2023-01-15 23:05:00
4844,1673794800,94932.10000000,1974995888.03000000,2023-01-15 23:00:00
4845,1673794500,94786.70600000,1973753057.70860000,2023-01-15 22:55:00
4846,1673794200,94804.44900000,1973779806.03134560,2023-01-15 22:50:00
4847,1673793900,94844.95700000,1970878206.46000000,2023-01-15 22:45:00
4848,1673793600,94823.58000000,1969555106.31641910,2023-01-15 22:40:00
4849,1673793300,94847.33900000,1966561916.89865280,2023-01-15 22:35:00
4850,1673793000,94842.09900000,1965545596.51560000,2023-01-15 22:30:00
4851,1673792700,94997.17500000,1970186421.45016960,2023-01-15 22:25:00
4852,1673792400,94950.14700000,1968744739.19579200,2023-01-15 22:20:00
4853,1673792100,94890.54800000,1966412526.19801450,2023-01-15 22:15:00
4854,1673791800,94861.18400000,1966397491.30720570,2023-01-15 22:10:00
4855,1673791500,94905.15100000,1966870866.98233060,2023-01-15 22:05:00
4856,1673791200,94779.67000000,1963733228.14876870,2023-01-15 22:00:00
4857,1673790900,94779.14800000,1963833424.47480000,2023-01-15 21:55:00
4858,1673790600,94658.35200000,1963934466.44103720,2023-01-15 21:50:00
4859,1673790300,95157.90400000,1977457371.44320000,2023-01-15 21:45:00
4860,1673790000,95490.32700000,1984235056.53521660,2023-01-15 21:40:00
4861,1673789700,95407.51000000,1980441406.45308520,2023-01-15 21:35:00
4862,1673789400,95422.67100000,1979858204.70930000,2023-01-15 21:30:00
4863,1673789100,95410.59700000,1978186071.83980000,2023-01-15 21:25:00
4864,1673788800,95431.71500000,1979355043.42229870,2023-01-15 21:20:00
4865,1673788500,95441.16600000,1979656084.37858940,2023-01-15 21:15:00
4866,1673788200,95411.14300000,1976680355.10250000,2023-01-15 21:10:00
4867,1673787900,95344.40800000,1975240566.09520000,2023-01-15 21:05:00
4868,1673787600,95228.79200000,1971948499.88519570,2023-01-15 21:00:00
4869,1673787300,95252.78900000,1972105477.48945760,2023-01-15 20:55:00
4870,1673787000,95337.14700000,1976300922.45120000,2023-01-15 20:50:00
4871,1673786700,95178.21700000,1970988588.92280000,2023-01-15 20:45:00
4872,1673786400,95106.42600000,1968207398.08444100,2023-01-15 20:40:00
4873,1673786100,94988.56900000,1963949071.20910740,2023-01-15 20:35:00
4874,1673785800,95108.00000000,1969306248.00000000,2023-01-15 20:30:00
4875,1673785500,95120.05500000,1969593906.85200000,2023-01-15 20:25:00
4876,1673785200,95058.98700000,1969513314.37824920,2023-01-15 20:20:00
4877,1673784900,95059.11100000,1969149484.36500000,2023-01-15 20:15:00
4878,1673784600,95095.47100000,1970863146.02210000,2023-01-15 20:10:00
4879,1673784300,95094.71500000,1972882576.29295970,2023-01-15 20:05:00
4880,1673784000,95075.83500000,1971572617.37237120,2023-01-15 20:00:00
4881,1673783700,95057.78600000,1969599106.37229400,2023-01-15 19:55:00
4882,1673783400,95065.59900000,1968591675.87512900,2023-01-15 19:50:00
4883,1673783100,95048.89200000,1969222944.45600000,2023-01-15 19:45:00
4884,1673782800,95073.80100000,1968459844.83558750,2023-01-15 19:40:00
4885,1673782500,95049.56600000,1969341462.91060000,2023-01-15 19:35:00
4886,1673782200,95056.11700000,1971392595.88272800,2023-01-15 19:30:00
4887,1673781900,95140.73400000,1970707107.78240000,2023-01-15 19:25:00
4888,1673781600,95126.80300000,1970085602.81030000,2023-01-15 19:20:00
4889,1673781300,95109.62100000,1969263724.72920000,2023-01-15 19:15:00
4890,1673781000,95004.26400000,1966293751.58160000,2023-01-15 19:10:00
4891,1673780700,94797.54800000,1964536985.97800000,2023-01-15 19:05:00
4892,1673780400,94845.08500000,1967781437.87643980,2023-01-15 19:00:00
4893,1673780100,94815.91500000,1967557862.19216660,2023-01-15 18:55:00
4894,1673779800,94728.15100000,1963714570.23000000,2023-01-15 18:50:00
4895,1673779500,94769.03600000,1963933570.97950270,2023-01-15 18:45:00
4896,1673779200,94802.67600000,1967379030.26607010,2023-01-15 18:40:00
4897,1673778900,94788.28000000,1965833096.57600000,2023-01-15 18:35:00
4898,1673778600,94819.65900000,1966559727.66000000,2023-01-15 18:30:00
4899,1673778300,94825.80200000,1967170745.07020000,2023-01-15 18:25:00
4900,1673778000,94758.78400000,1965079234.95680000,2023-01-15 18:20:00
4901,1673777700,94853.49000000,1970227425.66928430,2023-01-15 18:15:00
4902,1673777400,94775.72900000,1966105045.42272000,2023-01-15 18:10:00
4903,1673777100,94661.93000000,1964509567.09700000,2023-01-15 18:05:00
4904,1673776800,94763.18700000,1967299095.46699880,2023-01-15 18:00:00
4905,1673776500,94369.68000000,1950996148.92377160,2023-01-15 17:55:00
4906,1673776200,94407.93700000,1949686397.30865930,2023-01-15 17:50:00
4907,1673775900,94348.88400000,1948067157.56145860,2023-01-15 17:45:00
4908,1673775600,94291.24900000,1946320714.89167880,2023-01-15 17:40:00
4909,1673775300,94237.20600000,1947769963.37280000,2023-01-15 17:35:00
4910,1673775000,94362.22900000,1948637685.02023550,2023-01-15 17:30:00
4911,1673774700,94344.84600000,1948822613.23435540,2023-01-15 17:25:00
4912,1673774400,94423.91200000,1948907246.42364860,2023-01-15 17:20:00
4913,1673774100,94394.03700000,1944186783.07050000,2023-01-15 17:15:00
4914,1673773800,94098.42900000,1937975964.94080000,2023-01-15 17:10:00
4915,1673773500,94155.82400000,1943700120.13452390,2023-01-15 17:05:00
4916,1673773200,93993.39700000,1938604413.78530000,2023-01-15 17:00:00
4917,1673772900,93835.90400000,1937679626.12240340,2023-01-15 16:55:00
4918,1673772600,93684.80900000,1937429955.56270000,2023-01-15 16:50:00
4919,1673772300,93667.58200000,1938307324.17689820,2023-01-15 16:45:00
4920,1673772000,93672.47300000,1938167771.59570000,2023-01-15 16:40:00
4921,1673771700,93770.67800000,1938963580.59675880,2023-01-15 16:35:00
4922,1673771400,93776.23900000,1938608055.97530000,2023-01-15 16:30:00
4923,1673771100,93741.07800000,1938031168.89540000,2023-01-15 16:25:00
4924,1673770800,93663.05200000,1940998159.20640000,2023-01-15 16:20:00
4925,1673770500,93662.74300000,1943042969.80930000,2023-01-15 16:15:00
4926,1673770200,93722.62000000,1944866204.40600000,2023-01-15 16:10:00
4927,1673769900,93744.20600000,1945257895.44420000,2023-01-15 16:05:00
4928,1673769600,93626.58700000,1942662719.77428460,2023-01-15 16:00:00
4929,1673769300,93605.47000000,1941041014.90622520,2023-01-15 15:55:00
4930,1673769000,93647.01900000,1942660585.64550000,2023-01-15 15:50:00
4931,1673768700,93617.77200000,1940818116.66360000,2023-01-15 15:45:00
4932,1673768400,93634.41200000,1941724848.50625130,2023-01-15 15:40:00
4933,1673768100,93515.22500000,1938372207.34744570,2023-01-15 15:35:00
4934,1673767800,93470.87600000,1936165072.55160000,2023-01-15 15:30:00
4935,1673767500,93501.46600000,1937455012.22892830,2023-01-15 15:25:00
4936,1673767200,93517.64300000,1936993532.40180000,2023-01-15 15:20:00
4937,1673766900,93429.31300000,1932925513.24087760,2023-01-15 15:15:00
4938,1673766600,93298.82600000,1931792806.10572980,2023-01-15 15:10:00
4939,1673766300,93221.61000000,1931043728.79350020,2023-01-15 15:05:00
4940,1673766000,93193.74700000,1931496322.82320000,2023-01-15 15:00:00
4941,1673765700,93162.07200000,1931710055.88633510,2023-01-15 14:55:00
4942,1673765400,93173.64800000,1932349657.96790770,2023-01-15 14:50:00
4943,1673765100,93279.97700000,1935261026.82360000,2023-01-15 14:45:00
4944,1673764800,93403.51100000,1938720635.72040000,2023-01-15 14:40:00
4945,1673764500,93422.97400000,1941394795.80180000,2023-01-15 14:35:00
4946,1673764200,93213.99900000,1936576757.62440000,2023-01-15 14:30:00
4947,1673763900,93144.14000000,1934538586.90200000,2023-01-15 14:25:00
4948,1673763600,93058.95800000,1930967019.34960630,2023-01-15 14:20:00
4949,1673763300,93057.21000000,1929829726.70100000,2023-01-15 14:15:00
4950,1673763000,93060.41400000,1931105956.95540000,2023-01-15 14:10:00
4951,1673762700,93058.40800000,1930403615.55200000,2023-01-15 14:05:00
4952,1673762400,93124.03400000,1933105947.38560000,2023-01-15 14:00:00
4953,1673762100,93123.75200000,1933695037.44691470,2023-01-15 13:55:00
4954,1673761800,93161.15500000,1933177811.28950000,2023-01-15 13:50:00
4955,1673761500,93143.33500000,1933895535.47152780,2023-01-15 13:45:00
4956,1673761200,93167.53800000,1934745044.36940000,2023-01-15 13:40:00
4957,1673760900,93306.91100000,1937480684.15060000,2023-01-15 13:35:00
4958,1673760600,93311.32600000,1938066909.88740000,2023-01-15 13:30:00
4959,1673760300,93365.41500000,1939078294.51050000,2023-01-15 13:25:00
4960,1673760000,93401.29000000,1939225603.36700000,2023-01-15 13:20:00
4961,1673759700,93546.33800000,1937644008.26160000,2023-01-15 13:15:00
4962,1673759400,93528.28300000,1935362054.46240000,2023-01-15 13:10:00
4963,1673759100,93508.86800000,1935783181.78880000,2023-01-15 13:05:00
4964,1673758800,93457.58900000,1935525359.70780000,2023-01-15 13:00:00
4965,1673758500,93453.67400000,1935216195.31938600,2023-01-15 12:55:00
4966,1673758200,93161.30200000,1928870887.26102160,2023-01-15 12:50:00
4967,1673757900,93099.46000000,1929532858.23000000,2023-01-15 12:45:00
4968,1673757600,93290.77700000,1936921770.22940000,2023-01-15 12:40:00
4969,1673757300,93237.03300000,1933833504.32577540,2023-01-15 12:35:00
4970,1673757000,93208.85900000,1932545878.07650000,2023-01-15 12:30:00
4971,1673756700,93147.37800000,1932079200.76037740,2023-01-15 12:25:00
4972,1673756400,93014.19600000,1929989321.91124150,2023-01-15 12:20:00
